Rainfall,AQI,Traffic,Temperature,Humidity,Snow_Ice,Thunderstorm,Flooding,Extreme_Heat,Severe_Pollution,Curfew,Market_Closure,Platform_Downtime,Delivery_Time,Orders,Payout
195.31,461,0.57,-0.3,19,1,0,1,0,1,0,0,0,144.4,5,1160.41
190.29,236,0.5,24.5,24,0,0,1,0,0,0,0,0,111.04,39,686.65
184.74,291,0.75,47.8,34,0,1,1,1,0,0,0,0,138.96,5,1056.56
0.78,238,0.24,11.1,53,0,0,0,0,0,0,1,0,33.52,538,184.42
92.16,441,0.29,36.8,15,0,0,1,0,1,0,0,0,88.97,239,606.17
110.24,260,0.27,19.5,97,0,1,0,0,0,0,0,0,62.99,367,349.52
63.21,91,0.51,-1.4,61,1,0,0,0,0,0,0,0,83.03,277,384.81
197.77,459,0.16,5.2,97,0,0,1,0,1,0,0,0,100.27,113,772.92
90.78,178,0.39,-12.8,5,0,0,0,0,0,0,0,0,58.67,366,300.17
28.18,369,0.48,-13.5,78,1,0,0,0,0,0,0,0,82.78,337,409.01
92.93,358,0.94,2.3,19,0,0,0,0,0,0,0,0,71.84,225,164.4
144.11,466,0.93,44.5,39,0,1,0,0,1,0,0,0,91.17,151,536.88
130.72,47,0.49,-12.7,47,1,0,1,0,0,0,0,0,138.11,31,1089.97
13.5,167,0.85,32.1,64,0,0,0,0,0,0,0,0,56.77,367,0.0
20.25,12,0.15,47.5,87,0,0,0,1,0,0,0,0,41.29,532,117.5
28.73,460,0.49,10.9,18,0,0,0,0,1,0,0,0,46.46,434,108.0
49.34,486,0.85,26.3,77,0,1,0,0,1,0,0,0,74.15,313,307.02
110.0,456,0.39,52.0,27,0,0,0,1,1,0,1,0,63.15,337,717.88
198.27,166,0.24,28.9,55,0,1,0,0,0,0,0,0,75.14,242,481.23
101.29,339,0.27,44.5,32,0,1,1,0,0,0,0,0,101.64,230,687.2
159.77,417,0.71,14.7,84,0,0,0,0,1,0,0,0,73.82,182,338.25
115.75,495,0.55,47.8,27,0,0,1,1,1,0,0,0,109.61,138,783.54
159.51,145,0.4,17.2,65,0,1,0,0,0,0,0,0,74.93,260,527.72
171.13,162,0.47,38.3,70,0,1,0,0,0,0,0,1,79.12,225,660.79
85.88,438,0.55,8.7,18,0,0,1,0,1,0,0,0,97.13,183,638.4
77.31,390,0.32,-4.3,47,1,0,0,0,0,0,0,0,79.95,304,454.62
138.47,288,0.6,12.4,67,0,0,0,0,0,0,0,0,66.77,242,232.7
51.72,494,0.8,25.6,35,0,1,0,0,1,0,0,0,72.76,322,446.52
69.43,238,0.57,3.2,5,0,0,0,0,0,0,0,0,55.36,353,129.15
33.45,73,0.15,24.8,88,0,0,0,0,0,0,0,0,35.27,512,0.0
68.21,124,0.79,10.3,40,0,0,0,0,0,0,0,0,62.88,300,127.31
77.32,427,0.89,-12.7,59,1,0,0,0,1,0,0,0,104.1,161,707.95
175.77,338,0.47,7.4,35,0,0,0,0,0,0,0,0,67.82,218,288.66
105.15,389,0.94,-4.6,69,0,0,0,0,0,0,0,0,75.97,207,182.73
131.21,119,0.2,48.5,14,0,0,0,1,0,0,0,0,59.68,353,354.31
73.54,390,0.57,47.0,30,0,1,0,1,0,0,0,0,75.98,347,495.27
6.37,432,0.91,32.1,55,0,0,0,0,1,0,0,0,57.81,362,85.6
137.46,40,0.27,16.4,22,0,0,0,0,0,0,0,0,55.07,326,231.19
0.65,129,0.49,-1.6,27,1,0,0,0,0,0,0,0,73.05,376,305.53
120.15,173,0.33,-9.3,88,1,0,1,0,0,0,0,0,129.22,87,943.03
34.47,261,0.68,21.4,81,0,0,0,0,0,0,0,0,53.97,378,0.0
43.31,184,0.21,-11.1,79,0,0,0,0,0,0,0,0,44.4,482,130.5
13.71,249,0.87,-18.0,51,1,0,0,0,0,0,0,0,96.51,261,415.86
45.14,190,0.95,42.2,54,0,1,0,0,0,0,0,0,77.02,294,266.65
197.38,326,0.69,48.2,98,0,0,0,1,0,0,0,0,86.76,131,449.07
100.35,458,0.12,43.8,21,0,1,0,0,1,0,0,0,56.25,419,460.11
143.61,257,0.92,44.5,46,0,0,1,0,0,0,0,0,118.74,5,552.17
125.52,422,0.6,28.4,84,0,0,1,0,1,1,0,0,174.83,111,1316.58
124.7,169,0.86,15.0,54,0,0,0,0,0,0,0,0,73.8,197,212.05
31.66,202,0.17,13.8,15,0,0,0,0,0,0,0,0,35.7,510,0.0
78.65,298,0.12,32.2,31,0,1,0,0,0,0,0,0,53.0,452,324.01
35.81,189,0.56,10.7,35,0,0,0,0,0,0,0,0,49.97,406,0.0
88.14,175,0.81,24.1,13,0,1,1,0,0,0,0,0,118.57,115,761.99
4.78,191,0.69,4.5,15,0,0,0,0,0,0,0,0,49.87,420,0.0
37.21,65,0.16,26.7,71,0,0,0,0,0,0,0,0,36.18,504,0.0
10.34,64,0.98,33.2,93,0,0,0,0,0,0,0,0,60.85,339,0.0
72.61,458,0.8,50.5,99,0,0,0,1,1,0,0,0,71.89,291,402.81
6.65,403,0.98,30.6,14,0,0,0,0,1,0,0,0,60.3,345,62.4
149.32,343,0.39,0.1,58,1,0,1,0,0,0,0,0,131.05,28,1024.34
124.99,279,0.82,47.9,73,0,1,1,1,0,0,0,0,132.45,57,995.07
196.94,296,0.47,6.9,9,0,0,1,0,0,0,0,0,110.99,37,627.85
19.91,499,0.46,44.5,72,0,0,0,0,1,0,0,0,44.09,455,139.2
179.76,233,0.11,23.1,75,0,0,0,0,0,0,0,0,55.81,302,294.64
3.9,418,0.58,36.6,90,0,0,0,0,1,0,0,0,45.88,449,74.4
32.56,312,0.54,-10.6,47,1,0,0,0,0,0,0,0,84.08,316,418.44
124.07,133,0.85,40.9,32,0,1,1,0,0,0,0,0,125.36,51,974.53
98.57,310,0.44,-13.1,39,0,0,0,0,0,0,0,0,61.74,342,313.36
13.62,16,0.37,8.3,73,0,0,0,0,0,0,0,0,39.99,487,0.0
189.3,82,0.57,33.5,84,0,0,0,0,0,0,0,0,73.34,173,308.95
114.32,84,0.27,23.0,84,0,1,0,0,0,0,0,0,63.6,361,400.24
188.25,241,0.73,31.2,51,0,0,0,0,0,0,0,0,78.79,135,307.38
88.9,149,0.83,-17.5,94,1,0,0,0,0,0,0,0,106.13,159,594.54
59.12,188,0.78,-17.9,68,1,0,0,0,0,0,0,0,100.12,216,617.12
82.82,351,0.12,28.6,61,0,1,1,0,0,0,0,0,93.62,295,716.87
144.21,461,0.21,5.6,84,0,0,0,0,1,0,0,0,53.98,331,350.12
34.31,29,0.87,7.3,71,0,0,0,0,0,0,0,0,60.6,331,0.0
151.94,252,0.46,32.2,67,0,1,0,0,0,0,0,0,75.89,257,515.21
83.31,40,0.5,-6.5,35,1,0,0,0,0,0,0,0,88.25,250,578.38
34.46,259,0.97,27.9,87,0,0,0,0,0,0,0,0,64.12,305,0.0
29.57,489,1.0,12.2,33,0,0,0,0,1,0,0,0,64.44,305,131.2
138.2,310,0.13,20.5,98,0,0,1,0,0,0,0,0,90.28,210,650.2
27.19,383,0.95,-12.6,12,1,0,0,0,0,0,0,0,98.63,221,444.9
73.05,465,0.89,33.1,72,0,1,0,0,1,0,0,0,79.11,267,522.59
80.75,164,0.12,50.6,8,0,0,1,1,0,0,0,0,89.31,298,792.55
151.15,179,0.52,5.9,32,0,0,1,0,0,0,0,0,105.87,93,636.13
125.59,299,0.15,2.6,90,0,0,1,0,0,0,1,0,89.09,224,903.65
68.1,269,0.46,36.4,77,0,1,0,0,0,0,0,0,63.31,382,340.75
32.59,74,0.48,-4.6,95,1,0,0,0,0,0,1,0,78.99,331,573.27
126.4,441,0.51,-5.7,63,1,0,1,0,1,0,0,0,134.66,32,1062.16
46.34,246,0.42,40.3,64,0,0,0,0,0,0,0,0,46.65,425,0.0
121.0,44,0.76,-19.6,24,1,0,1,0,0,0,0,0,149.55,5,1075.64
59.75,236,0.97,-4.8,79,1,0,0,0,0,0,0,0,100.31,167,370.22
119.12,30,0.41,-0.7,69,1,0,0,0,0,0,0,0,87.57,218,488.15
81.66,353,0.67,5.7,61,0,0,0,0,0,0,0,0,60.7,310,147.49
128.82,102,0.6,-11.7,88,1,0,1,0,0,0,1,0,141.17,6,1198.26
110.84,332,0.7,10.6,23,0,0,0,0,0,0,0,0,66.13,258,191.26
189.53,193,0.14,20.2,19,0,1,1,0,0,0,0,0,110.33,130,909.92
59.55,188,0.55,19.5,47,0,1,0,0,0,0,0,0,65.18,373,404.14
61.65,409,0.13,-10.0,83,0,0,0,0,1,0,0,0,43.8,475,309.68
142.18,118,0.83,-8.0,5,0,0,0,0,0,0,0,0,79.38,179,353.27
150.55,4,0.68,7.0,11,0,0,1,0,0,0,0,0,111.38,54,660.9
67.24,457,0.33,31.5,99,0,1,0,0,1,0,0,0,58.64,416,400.58
154.56,225,0.62,-13.5,93,0,0,1,0,0,0,0,0,116.63,63,788.96
115.4,238,0.4,45.2,73,0,1,1,1,0,0,1,0,116.31,176,1032.39
176.52,160,0.35,5.6,98,0,0,1,0,0,0,0,0,103.73,97,598.89
178.61,382,0.22,19.8,44,0,1,1,0,0,1,0,0,181.49,127,1411.53
68.53,428,0.17,-16.1,98,1,0,0,0,1,0,0,0,79.28,354,648.0
57.72,221,0.79,-7.6,83,1,0,0,0,0,0,0,0,95.11,215,516.98
104.41,324,0.76,28.5,50,0,1,0,0,0,0,0,0,79.26,253,344.18
164.39,172,0.39,6.9,17,0,0,0,0,0,0,0,0,63.31,255,271.58
69.91,322,0.59,19.1,13,0,1,0,0,0,1,0,0,138.14,347,889.37
143.85,126,0.52,19.9,47,0,0,0,0,0,0,0,0,64.78,254,240.77
193.48,382,0.69,-6.2,55,0,0,0,0,0,0,0,0,81.27,137,421.22
51.86,180,0.63,3.8,27,0,0,0,0,0,0,0,0,54.83,364,102.79
75.29,408,0.16,37.4,60,0,0,0,0,1,0,0,0,41.89,447,204.34
128.62,325,0.76,18.5,16,0,0,1,0,0,0,0,0,110.89,67,642.97
115.33,76,0.91,37.6,72,0,1,0,0,0,0,0,0,86.15,199,446.35
67.79,127,0.64,33.0,85,0,1,0,0,0,0,0,0,69.57,338,352.79
178.68,395,0.56,-11.6,95,1,0,1,0,0,0,0,0,147.2,5,1114.36
195.83,86,0.27,50.5,73,0,1,1,1,0,0,0,0,123.82,88,1028.87
44.99,237,0.51,39.5,31,0,1,0,0,0,0,0,0,61.6,405,282.13
39.56,352,0.97,40.1,45,0,0,0,0,0,0,0,0,64.88,298,0.0
39.28,106,0.13,46.8,40,0,0,0,1,0,0,0,0,43.44,508,107.0
156.6,168,0.7,-18.1,16,1,0,0,0,0,0,0,0,112.04,90,721.35
180.97,306,0.57,14.1,29,0,0,1,0,0,0,0,0,112.1,36,613.29
93.94,483,0.15,18.0,100,0,0,0,0,1,0,0,0,44.34,421,292.31
37.88,352,0.62,14.6,93,0,0,0,0,0,0,0,0,52.38,388,0.0
81.37,188,0.11,-8.5,11,0,0,1,0,0,0,0,0,85.31,300,697.03
76.41,129,0.68,-18.5,59,1,0,0,0,0,0,0,1,99.51,215,815.88
60.86,467,0.39,30.8,71,0,1,0,0,1,0,0,0,59.78,411,518.43
94.19,108,0.17,35.9,55,0,0,0,0,0,0,0,0,45.08,416,166.28
1.37,252,0.7,3.8,93,0,0,0,0,0,0,0,0,49.71,422,0.0
130.88,96,0.25,-7.0,11,0,0,1,0,0,0,0,0,96.88,191,809.22
12.27,381,0.91,-18.7,88,0,0,0,0,0,0,0,0,68.04,354,168.5
145.12,319,0.18,47.9,41,0,0,1,1,0,0,0,0,101.07,187,833.58
122.43,36,0.79,45.3,6,0,1,1,1,0,0,0,1,131.01,68,1105.21
70.91,56,0.17,23.2,97,0,1,0,0,0,0,0,0,53.59,451,430.73
51.84,430,0.36,-6.9,78,1,0,0,0,1,0,0,0,78.83,332,615.03
134.4,374,0.54,-2.1,83,0,0,0,0,0,0,0,0,65.11,263,226.6
97.93,429,0.78,50.1,46,0,0,1,1,1,0,0,0,114.99,108,891.37
25.13,391,0.43,26.2,23,0,0,0,0,0,0,0,0,43.82,454,0.0
23.79,495,0.63,41.8,52,0,0,0,0,1,0,0,1,50.62,406,245.52
156.38,385,0.5,-19.1,100,1,0,1,0,0,0,0,0,145.51,5,1120.46
186.02,260,0.2,-13.7,50,0,0,0,0,0,0,0,0,66.75,270,447.53
62.71,172,0.58,-3.3,10,1,0,0,0,0,0,0,0,86.36,260,464.71
142.35,236,0.36,35.7,62,0,1,0,0,0,0,0,0,70.95,296,477.63
110.34,234,0.71,-10.9,93,0,0,1,0,0,0,0,0,111.85,106,757.09
135.91,367,0.98,10.6,87,0,0,0,0,0,0,0,0,79.69,151,228.87
125.93,409,0.13,41.3,30,0,0,1,0,1,0,0,0,88.44,228,585.21
12.18,67,0.32,48.4,18,0,0,0,1,0,0,0,0,46.03,501,131.0
199.83,82,0.21,46.2,34,0,1,0,1,0,0,0,0,82.32,247,650.95
21.09,323,0.98,-1.8,68,1,0,0,0,0,0,0,0,93.36,223,281.77
70.49,137,0.53,36.5,64,0,1,0,0,0,0,0,0,66.12,361,400.55
3.58,457,0.28,-16.0,18,0,0,0,0,1,0,0,0,43.34,524,260.6
41.68,362,0.72,31.5,41,0,0,0,0,0,0,0,0,56.45,357,0.0
2.42,486,0.64,-14.9,38,0,0,0,0,1,0,0,0,55.21,436,278.3
128.62,195,0.14,15.5,21,0,1,1,0,0,0,0,0,101.19,222,721.56
69.79,143,0.43,44.8,31,0,0,0,0,0,0,0,0,50.52,387,129.69
145.63,258,0.22,24.4,75,0,1,0,0,0,0,0,0,66.54,326,491.57
135.73,492,0.94,-18.5,70,1,0,0,0,1,0,0,0,117.51,61,850.33
131.59,477,0.31,-13.8,85,1,0,0,0,1,0,0,0,92.49,225,763.66
66.63,481,0.23,-2.7,78,0,0,0,0,1,0,0,0,44.39,442,249.75
60.53,232,0.7,-0.2,52,1,0,0,0,0,0,0,0,88.68,234,464.88
81.1,357,0.64,51.7,66,0,0,0,1,0,0,0,0,67.56,318,327.15
41.94,371,0.52,-7.1,18,1,0,0,0,0,0,0,0,83.04,307,400.53
146.08,329,0.13,10.6,57,0,0,0,0,0,0,0,0,51.46,348,244.12
111.51,209,0.49,-1.3,92,1,0,0,0,0,0,0,0,89.53,210,533.46
31.54,316,0.62,6.3,62,0,0,0,0,0,0,0,0,51.43,397,0.0
102.21,175,0.88,38.1,38,0,1,1,0,0,0,0,0,123.13,76,941.78
142.87,226,0.52,20.8,36,0,1,1,0,0,0,0,0,116.63,105,852.75
142.86,408,0.14,45.2,42,0,1,0,1,1,0,0,0,71.33,350,675.75
164.97,173,0.6,-4.3,27,1,0,0,0,0,0,0,0,102.9,102,596.01
3.22,451,0.47,26.3,94,0,0,0,0,1,0,0,0,41.93,477,100.8
102.67,102,0.6,41.4,13,0,0,1,0,0,0,0,0,101.4,145,481.93
80.87,346,0.84,15.5,16,0,1,1,0,0,0,0,0,118.53,118,749.62
26.27,365,0.4,-15.8,65,1,0,0,0,0,0,0,0,80.84,360,488.7
40.15,251,0.52,29.0,61,0,1,0,0,0,0,0,0,61.22,409,177.19
129.72,289,0.46,38.3,69,0,1,0,0,0,0,0,0,72.56,290,493.16
13.92,379,0.24,-15.4,78,1,0,0,0,0,0,0,0,73.19,419,422.0
42.3,286,0.9,29.9,44,0,0,0,0,0,0,0,0,62.84,311,0.0
117.25,87,0.31,40.3,19,0,1,0,0,0,0,0,0,65.44,346,466.48
141.81,212,0.91,44.5,87,0,0,1,0,0,0,0,0,118.12,9,568.66
190.95,454,0.89,13.9,61,0,0,0,0,1,0,0,1,84.79,91,637.47
120.01,185,0.85,-18.2,90,0,0,1,0,0,0,0,0,121.85,57,856.22
127.11,164,0.7,18.4,28,0,0,1,0,0,0,0,0,108.57,84,641.81
102.76,261,0.9,1.3,71,0,0,0,0,0,0,0,0,71.91,220,179.14
40.07,162,0.22,21.4,81,0,0,0,0,0,0,0,0,38.71,484,0.0
178.08,96,0.74,35.8,79,0,1,0,0,0,0,0,0,89.61,147,460.68
107.87,179,0.3,48.1,45,0,1,1,1,0,0,0,0,111.68,213,1002.91
89.67,104,0.56,-18.5,68,0,0,1,0,0,0,0,0,107.3,175,775.5
29.27,123,0.79,-9.6,86,1,0,0,0,0,0,0,0,91.84,258,414.36
10.45,342,0.91,-9.1,33,1,0,0,0,0,0,1,0,92.97,256,571.33
67.36,464,0.11,44.4,46,0,1,0,0,1,0,0,0,50.95,471,428.32
199.14,256,0.67,-17.1,98,1,0,1,0,0,0,0,0,156.87,5,1226.25
9.54,132,0.28,-2.9,51,1,0,0,0,0,0,0,0,67.68,415,341.92
28.21,383,0.87,-14.0,86,0,0,0,0,0,0,0,0,66.68,340,145.0
142.13,460,0.25,0.4,25,1,0,0,0,1,0,0,0,85.07,224,688.37
175.9,466,0.97,14.2,60,0,0,0,0,1,0,0,0,85.33,93,401.65
175.62,463,0.53,-19.6,53,1,0,0,0,1,0,1,0,109.69,104,1187.53
138.45,494,0.98,-3.8,43,1,0,1,0,1,0,0,0,151.97,5,946.61
111.36,424,0.52,-9.1,46,1,0,0,0,1,0,0,1,94.45,202,853.99
193.29,262,0.26,28.7,9,0,1,1,0,0,0,0,0,115.09,95,1039.01
178.3,51,0.49,19.6,79,0,1,1,0,0,0,0,0,120.9,60,957.3
44.27,430,0.43,48.6,88,0,1,0,1,1,0,0,0,66.69,426,417.15
132.89,396,0.32,23.8,92,0,1,1,0,0,0,0,0,108.13,170,977.61
140.67,83,0.49,12.9,45,0,0,1,0,0,0,0,0,103.25,116,557.21
44.21,68,0.57,46.6,57,0,0,0,1,0,0,0,0,59.58,391,104.0
65.72,323,0.36,6.8,17,0,0,0,0,0,0,0,0,47.46,411,123.58
182.98,193,0.47,14.2,60,0,0,1,0,0,0,0,0,108.9,58,782.18
15.53,462,0.48,46.9,24,0,0,0,1,1,0,0,0,52.13,456,218.1
98.67,235,0.45,-11.7,100,0,0,1,0,0,0,0,0,101.4,189,678.6
179.02,391,0.65,-10.0,72,1,0,1,0,0,0,0,0,149.6,5,1102.44
43.24,340,0.76,5.8,30,0,0,0,0,0,0,0,0,58.09,345,0.0
158.9,215,0.36,26.3,6,0,0,1,0,0,0,0,0,101.44,121,724.81
17.18,136,0.85,20.5,14,0,0,0,0,0,0,0,0,57.33,361,0.0
143.94,212,0.87,34.8,41,0,1,1,0,0,0,0,0,129.04,16,884.36
156.13,69,0.8,47.3,28,0,1,0,1,0,0,0,0,96.42,165,585.64
15.95,484,0.68,-11.5,21,1,0,0,0,1,0,0,0,86.94,306,567.02
34.16,262,0.89,51.1,53,0,0,0,1,0,0,0,0,69.27,326,171.5
122.73,120,0.95,27.8,79,0,0,1,0,0,0,0,0,116.66,28,661.78
195.61,253,0.7,34.0,97,0,0,0,0,0,0,0,0,78.84,131,318.42
11.58,114,0.64,26.2,71,0,0,0,0,0,0,0,0,49.14,422,0.0
170.09,478,0.81,3.8,43,0,0,1,0,1,0,0,0,118.86,5,890.0
190.15,60,0.98,31.4,18,0,1,0,0,0,0,0,0,99.82,69,485.09
150.54,451,0.71,51.8,81,0,1,0,1,1,0,0,0,92.43,196,793.68
78.42,39,0.12,-8.5,41,1,0,0,0,0,0,0,0,75.21,352,558.05
94.95,171,0.21,26.0,7,0,1,0,0,0,0,0,0,58.59,405,417.87
25.99,380,0.26,-8.2,7,0,0,0,0,0,0,0,1,42.1,496,314.05
122.71,438,0.45,10.0,17,0,0,0,0,1,0,0,0,59.16,303,299.47
196.92,494,0.82,39.0,57,0,1,1,0,1,0,0,0,135.24,5,1037.02
177.98,130,0.78,43.8,45,0,0,1,0,0,0,0,0,119.0,5,599.69
160.29,484,0.51,-15.2,45,1,0,1,0,1,0,0,0,144.49,5,1321.26
127.94,257,0.6,29.7,99,0,1,1,0,0,1,0,0,187.19,108,1360.54
110.22,472,0.43,33.6,89,0,1,1,0,1,0,0,0,108.58,177,929.93
2.71,375,0.84,4.4,61,0,0,0,0,0,0,0,0,54.81,385,0.0
115.11,245,0.98,5.3,27,0,0,1,0,0,0,0,0,116.57,32,497.92
52.66,426,0.67,0.4,56,0,0,0,0,1,0,0,0,56.35,353,184.79
3.44,482,0.59,24.9,27,0,0,0,0,1,0,0,0,46.17,447,125.6
98.49,121,0.29,47.5,61,0,1,1,1,0,0,0,0,109.92,229,959.66
93.69,9,0.67,27.6,14,0,1,0,0,0,0,0,0,74.5,291,394.66
97.7,86,0.45,49.6,59,0,1,1,1,0,0,0,0,115.41,190,937.88
144.89,497,0.35,15.0,15,0,0,1,0,1,0,0,0,98.98,145,844.9
188.83,478,0.29,28.7,10,0,1,1,0,1,0,0,0,115.47,94,1181.11
164.56,236,0.51,-13.2,100,1,0,0,0,0,0,0,0,104.13,125,695.54
101.9,492,0.56,-11.9,55,1,0,0,0,1,0,0,0,95.84,207,771.16
10.52,222,0.24,-2.3,20,0,0,0,0,0,0,0,0,36.13,524,0.0
52.81,140,0.9,25.4,30,0,1,0,0,0,0,0,0,76.42,295,402.71
79.1,143,0.18,-0.8,44,1,0,0,0,0,0,0,0,73.56,336,413.64
190.73,32,0.14,-15.9,29,1,0,0,0,0,0,0,0,96.46,178,741.98
34.67,71,0.26,-2.5,9,1,0,0,0,0,0,0,0,70.55,382,337.97
171.41,400,0.72,40.9,94,0,1,1,0,0,0,0,0,127.91,12,914.78
4.36,48,0.43,22.4,97,0,0,0,0,0,0,0,0,40.7,485,0.0
137.88,145,0.9,-3.0,32,1,0,1,0,0,0,0,0,148.68,5,967.16
23.96,241,0.5,23.4,39,0,0,0,0,0,0,0,0,46.09,439,0.0
21.89,160,0.21,12.9,15,0,0,0,0,0,0,0,0,35.63,514,0.0
155.29,380,0.12,42.2,22,0,0,0,0,0,0,0,0,52.49,337,257.94
174.31,92,0.98,26.4,42,0,1,0,0,0,0,0,0,97.45,93,572.84
183.79,1,0.19,7.4,94,0,0,0,0,0,0,0,0,59.22,276,300.69
176.33,96,0.2,8.6,88,0,0,0,0,0,0,0,0,58.45,285,289.5
115.65,441,0.7,36.7,66,0,0,1,0,1,0,0,0,106.85,101,664.04
42.22,6,0.78,7.2,95,0,0,0,0,0,0,0,0,58.63,341,0.0
106.95,452,0.21,43.0,17,0,0,1,0,1,0,0,0,88.39,237,592.65
111.02,96,0.49,48.3,8,0,1,1,1,0,0,0,0,118.8,160,992.39
178.86,450,0.36,1.0,13,0,0,1,0,1,0,0,0,104.43,91,721.9
24.36,210,0.85,7.3,46,0,0,0,0,0,0,0,0,58.4,350,0.0
157.76,1,0.95,-17.3,14,1,0,1,0,0,0,0,0,160.56,5,1074.07
71.85,129,0.26,26.0,55,0,0,0,0,0,0,0,0,44.88,427,132.77
24.79,17,0.88,-4.7,71,0,0,0,0,0,0,0,1,61.87,342,195.27
34.04,422,0.5,8.9,78,0,0,0,0,1,0,0,0,47.61,423,77.6
32.53,79,0.68,15.5,65,0,0,0,0,0,0,0,0,53.68,381,0.0
87.75,109,0.43,-7.1,51,1,0,0,0,0,0,0,0,86.76,260,531.57
82.66,53,0.12,32.3,72,0,1,0,0,0,0,0,0,53.6,446,340.55
175.52,25,0.87,47.2,90,0,0,1,1,0,0,0,0,129.78,5,704.28
55.97,166,0.99,-10.9,65,1,0,0,0,0,0,0,0,103.5,168,587.18
184.85,195,0.33,21.2,15,0,1,1,0,0,0,0,0,116.28,90,1046.55
116.85,218,0.93,44.7,79,0,1,1,0,0,0,0,0,127.08,42,700.25
96.28,427,0.17,22.2,46,0,1,0,0,1,0,0,0,57.39,413,544.84
23.29,356,0.12,13.5,67,0,0,0,0,0,0,0,0,32.69,535,0.0
11.4,405,0.82,29.7,100,0,0,0,0,1,0,0,0,55.41,377,64.0
48.86,269,0.79,39.1,42,0,0,0,0,0,0,0,0,59.98,329,0.0
109.33,242,0.48,49.0,67,0,1,1,1,0,0,0,0,118.2,166,994.88
49.93,166,0.57,2.8,48,0,0,0,0,0,0,0,0,52.44,382,0.0
16.03,426,0.68,28.6,12,0,0,0,0,1,0,0,0,51.2,405,80.8
143.86,164,0.39,42.0,87,0,0,1,0,0,0,0,0,100.23,136,719.5
125.58,154,0.69,32.7,49,0,1,0,0,0,0,0,0,79.99,239,407.38
70.0,191,0.57,21.6,51,0,0,0,0,0,0,0,0,55.45,352,130.0
31.31,16,0.81,9.9,37,0,0,0,0,0,0,0,0,58.05,350,0.0
80.73,97,0.93,-9.8,46,0,0,1,0,0,1,0,0,184.56,96,1280.62
141.17,330,0.95,-9.7,98,0,0,1,0,0,0,0,0,124.28,5,854.36
130.27,77,0.8,-10.6,12,0,0,1,0,0,0,0,0,117.84,54,759.83
4.45,469,0.16,18.1,70,0,0,0,0,1,0,0,0,31.27,553,115.2
122.47,392,0.56,47.1,98,0,0,0,1,0,0,0,0,70.97,276,320.21
181.17,449,0.36,12.5,52,0,0,0,0,1,0,0,0,64.78,238,395.95
179.01,327,0.95,10.6,67,0,0,0,0,0,0,0,0,85.1,93,293.51
66.49,368,0.52,3.1,33,0,0,0,0,0,0,0,0,53.17,370,124.73
156.51,36,0.75,16.0,9,0,0,0,0,0,0,0,0,74.73,177,259.76
71.06,328,0.51,29.3,94,0,0,0,0,0,0,0,0,53.51,365,131.59
152.05,121,0.13,42.6,93,0,1,0,0,0,0,0,0,64.36,339,486.5
12.49,357,0.19,-4.9,73,1,0,0,0,0,0,0,0,65.97,433,288.49
186.32,465,0.42,23.2,39,0,1,0,0,1,0,0,0,79.65,215,651.6
11.61,428,0.26,49.0,20,0,0,0,1,1,0,0,0,43.84,517,222.4
7.02,174,0.21,0.6,45,1,0,0,0,0,0,0,0,63.4,436,329.52
90.9,237,0.75,18.6,38,0,0,0,0,0,0,0,0,64.89,276,161.35
165.43,430,0.89,-17.8,35,1,0,1,0,1,0,0,0,159.86,5,1126.88
47.13,489,0.46,1.5,20,0,0,0,0,1,0,0,0,48.17,414,131.2
1.05,298,0.6,44.3,23,0,0,0,0,0,0,0,0,46.16,448,0.0
2.17,319,0.17,-17.4,52,1,0,0,0,0,0,0,0,69.98,454,463.48
72.65,389,0.61,30.0,31,0,1,0,0,0,0,0,0,69.25,338,409.55
113.72,306,0.43,37.6,42,0,1,0,0,0,0,0,0,69.11,321,467.53
124.47,390,0.91,-6.4,77,1,0,0,0,0,0,0,0,108.72,85,662.37
191.53,287,0.65,-14.5,63,1,0,0,0,0,0,0,1,113.73,50,837.86
31.72,337,0.85,2.5,24,0,0,0,0,0,0,0,0,59.51,339,0.0
122.38,472,0.35,-10.1,76,1,0,1,0,1,0,0,0,130.66,78,1180.41
35.42,224,0.69,33.4,35,0,0,0,0,0,0,0,0,54.46,374,0.0
49.34,393,0.82,-3.2,47,1,0,0,0,0,0,0,0,92.7,220,299.03
42.66,296,0.81,33.2,63,0,1,0,0,0,0,0,0,71.75,333,240.55
60.31,317,0.41,-9.5,63,1,0,0,0,0,0,0,0,83.15,307,512.34
89.18,215,0.25,-1.9,91,1,0,0,0,0,0,0,0,78.08,303,469.28
33.21,335,0.43,23.5,19,0,0,0,0,0,0,1,0,45.03,442,152.2
61.54,394,0.29,26.3,99,0,0,0,0,0,0,0,0,44.38,435,117.31
62.14,233,0.25,-18.5,64,1,0,0,0,0,0,0,0,82.32,344,585.29
2.13,401,0.4,46.9,40,0,0,0,1,1,0,0,0,47.32,496,169.3
23.19,432,0.74,4.4,31,0,0,0,0,1,0,0,1,54.38,380,278.1
35.42,490,0.64,14.6,57,0,0,0,0,1,0,0,0,52.71,386,132.0
8.22,309,0.85,24.5,35,0,0,0,0,0,0,0,1,55.98,375,205.95
40.86,491,0.46,50.2,18,0,1,0,1,1,0,0,0,67.23,423,538.49
151.15,315,1.0,38.8,29,0,0,1,0,0,0,0,0,122.67,5,699.87
161.9,472,0.3,3.0,27,0,0,1,0,1,0,0,0,99.78,132,853.68
